0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.02601075,0.19761543,0.14514232,0.09620643,0.08453788,0.049710713,0.080009446,-0.0233143,-0.1741262,0.051054545,-0.07010571,-0.16655824,-0.0050501293,0.13871981,0.12130187,-0.11479678
0.16350617,-0.16264556,0.03808742,-0.017195577,0.030496942,-0.16735783,-0.18184085,0.23130198,-0.02062811,-0.039658748,-0.20382024,0.12678467,-0.017592814,-0.07120371,-0.07384764,-0.061976448
0.0067504714,-0.09186891,0.0042278282,0.15997083,0.020154223,0.14279,0.18398803,-0.020382721,-0.18742096,-0.2227959,0.14961702,-0.057730377,-0.17075282,-0.10109137,0.05272035,-0.04044764
-0.18985252,0.043346904,0.05647485,0.16859522,0.0019546365,0.1943099,-0.07956137,-0.007980067,0.11100247,0.008157499,-0.1294436,0.066662036,0.00086201867,-0.10621718,0.052754574,0.0042045545
-0.052571032,-0.100231215,-0.047147762,-0.04116804,0.05640497,-0.15851884,0.024367783,-0.06719077,-0.012326496,-0.011733731,0.051465284,0.06256519,-0.042702034,-0.11808146,0.045393404,-0.059408013
-0.10531519,-0.051665593,0.05712717,0.08480972,0.0005857493,0.0091488,-0.06717953,0.07773971,-0.20155998,0.044570327,-0.014968349,0.0061294516,0.028479096,-0.09973263,0.06648308,-0.032658506
0.09015901,-0.04871092,-0.12736304,-0.15095963,-0.09410227,0.048893597,-0.09665006,-0.113675475,-0.013054361,0.07523268,0.028518261,0.033500444,-0.023631537,0.007820995,-0.10935843,0.12044477
0.031045524,-0.0046650083,-0.16932924,0.0461257,0.03488655,-0.016291833,0.04614908,-0.08386257,0.19753006,0.22919239,-0.014627812,0.16259238,-0.19357418,0.020220414,-0.007649275,-0.091922246
0.10304259,0.06794103,-0.19423693,0.21354112,0.20395285,-0.054671407,-0.09245954,0.17575553,0.11339782,-0.033905983,-0.11334996,-0.08584454,0.08405994,0.0062927483,0.12211028,-0.00020188157
-0.040326044,0.02353182,0.06710545,-0.06103896,0.015692031,0.05950881,-0.13684528,0.055679902,-0.009016227,0.093561366,0.17686903,0.14504832,-0.04357975,-0.040927146,-0.111426465,-0.014572449
-0.03720394,0.0047312044,-0.18910934,-0.11589468,-0.09884304,0.05156274,-0.043596253,0.018779375,-0.00485075,-0.0044846637,0.050194845,-0.0021105001,0.045516513,0.16523622,-0.04989465,0.054269265
-0.13180076,-0.11245212,-0.04176555,0.03858172,-0.058410253,-0.096558824,0.07887832,0.11989496,-0.17121881,0.080622226,0.023349317,0.053288188,0.05529152,-0.124722034,0.12223917,-0.13930468
0.0043277456,0.22263798,-0.100183345,-0.13352454,-0.025698116,-0.027355993,-0.10956161,0.046987552,0.10136989,-0.19742547,0.12045549,-0.06801456,0.1583429,-0.055253882,-0.0039418507,-0.13519092
0.040275462,-0.071416445,0.0738904,0.07010133,0.18102491,-0.15905283,-0.10050954,0.12425219,0.12514447,0.04941798,-0.12153727,-0.02136252,-0.12147869,0.032238457,0.062483184,-0.16400522
0.034079205,-0.025410585,-0.015413346,-0.16981691,0.04879861,0.008761301,-0.18433492,0.04188009,-0.021651128,0.06839775,0.062441748,-0.1613361,-0.086160764,0.014110401,-0.08283117,-0.031661905
0.057353124,-0.063633114,-0.06535506,-0.11393209,-0.0074712997,0.103237115,0.057489797,-0.09516646,0.034750182,0.19668578,-0.10370854,0.099387236,-0.13576779,0.0033040454,0.055313155,0.04709679
-0.026838375,-0.21910813,-0.1263898,-0.09820101,0.11343026,0.15112169,-0.078748725,0.12468255,0.106729664,-0.13141462,-0.24388105,-0.12611847,0.034797564,0.07801452,-0.027892051,-0.014267613
-0.15676495,-0.21619284,-0.046794683,0.06154862,0.06454659,0.13459545,-0.13833874,-0.02714848,-0.11953122,0.05841791,-0.05723236,0.047307618,-0.018359205,-0.034215298,-0.0866302,-0.028880047
-0.20109788,0.075772904,-0.0141004715,0.016997423,0.110178694,-0.03985405,-0.06590912,0.13230939,0.05481958,0.092528954,0.0975849,0.00064613554,-0.079522416,-0.077516474,-0.045692805,0.13721931
0.0038008667,-0.054601215,0.16797744,0.0036747335,-0.15160625,0.016293263,-0.1981339,-0.050547246,-0.0314343,-0.027263043,0.017966714,-0.022867607,0.10428712,0.18205483,0.106905915,0.06568911
0.09644564,-0.15577716,-0.03431692,-0.12745135,0.15350223,0.10629696,-0.05256781,-0.03161427,-0.07473445,0.097701885,0.15191744,-0.0010187516,0.07808362,0.2538613,-0.072,0.034094825
-0.02254166,-0.045630626,0.08880176,-0.17871167,-0.007725406,0.022862636,0.023784205,-0.09260358,0.020699188,-0.056571618,0.05174277,0.10018716,0.03869413,-0.048423547,0.033205457,-0.088811874
0.1955671,0.0659749,0.08452644,-0.04181693,-0.07592431,-0.10474463,-0.12014781,0.008757061,0.17476167,0.20414539,-0.08464756,0.09502615,0.027594123,0.006706289,0.11155288,0.081267215
0.0809338,0.025030112,0.14702116,-0.14159434,-0.008883704,0.11168147,-0.1415156,-0.07705201,-0.0072673,0.023634905,-0.0063454746,-0.17846178,-0.1676635,-0.03563557,-0.2982252,-0.09366915
-0.03922411,-0.08843721,-0.09518933,-0.015447458,-0.005749426,0.16350175,0.03630186,0.036588244,0.08197775,0.11268384,0.039451584,-0.0137812635,-0.0020242769,-0.15684402,0.0398389,0.0241014
-0.15970965,-0.10009828,-0.03107669,0.053445857,0.013904644,0.0023412972,-0.12825553,0.02191119,0.115453325,-0.08681502,-0.051478196,0.01810943,0.00781287,0.038703155,0.06830947,-0.012278626
-0.20282605,0.22385289,-0.058468003,-0.09132652,-0.033870887,-0.044916987,0.075618386,-0.014097194,0.12319773,0.13232656,-0.017912839,0.06089185,0.0042457343,0.030382432,-0.1446699,0.08466275
